ï»¿Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,28241951297,28215304478,28976967183,37208016479,46234617396,54106103048,57625063814,67422201169,79525196645,68919775847,80790527328,96130502181,96189400523
GDP (current US$),NY.GDP.MKTP.CD,Pacific island small states,PSS,3424361920,3350866089,3534993604,4150865480,4794347056,5249059748,5511353856,6069348859,6477155854,5756584540,6364112615,7424474235,7859438468
GDP (current US$),NY.GDP.MKTP.CD,Small states,SST,63949864123,64722739515,67464596263,78781238790,91799500429,1.06E+11,1.15542E+11,1.3175E+11,1.5249E+11,1.30674E+11,1.46362E+11,1.67377E+11,1.69303E+11
GDP (current US$),NY.GDP.MKTP.CD,South Asia,SAS,6.29218E+11,6.45831E+11,6.7973E+11,7.93222E+11,9.19799E+11,1.05391E+12,1.20495E+12,1.52616E+12,1.55263E+12,1.70684E+12,2.08657E+12,2.27851E+12,2.29292E+12
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (all income levels),SSF,3.61754E+11,3.36377E+11,3.5987E+11,4.60366E+11,5.72483E+11,6.7325E+11,7.85327E+11,9.14686E+11,1.04359E+12,9.95836E+11,1.33293E+12,1.49845E+12,1.57059E+12
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (developing only),SSA,3.60096E+11,3.34294E+11,3.57366E+11,4.57176E+11,5.67228E+11,6.64098E+11,7.76216E+11,9.03442E+11,1.02716E+12,9.85556E+11,1.32025E+12,1.48155E+12,1.55284E+12
GDP (current US$),NY.GDP.MKTP.CD,Upper middle income,UMC,3.84911E+12,3.85933E+12,4.03292E+12,4.49491E+12,5.29694E+12,6.30652E+12,7.43575E+12,9.17301E+12,1.11039E+13,1.10475E+13,1.33278E+13,1.59057E+13,1.68865E+13
GDP (current US$),NY.GDP.MKTP.CD,World,WLD,3.32762E+13,3.30788E+13,3.43589E+13,3.85858E+13,4.34646E+13,4.70337E+13,5.09715E+13,5.74522E+13,6.29828E+13,5.97047E+13,6.54892E+13,7.25723E+13,7.40416E+13
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,..,119.8990371,192.1535283,203.6510409,224.9147122,257.1757947,280.2456441,380.4009552,384.1316813,458.9557816,569.9407288,622.3796544,690.842629
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,1193.466223,1336.859141,1458.328047,1859.552352,2466.00508,2781.572144,3051.76764,3603.01356,4370.539925,4114.134899,4094.360204,4437.811725,4256.016702
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,1757.011925,1732.9586,1774.292038,2094.893393,2600.006471,3102.037031,3467.543945,3939.559939,4912.251941,3875.821206,4473.487448,5421.743306,5457.642768
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,ADO,21432.96007,21897.66294,24175.37275,31742.99258,37235.45003,39990.33041,42417.22915,47253.5298,46735.99957,42701.44714,39639.38602,41630.05258,39666.36921
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,606.2696252,574.1951589,775.7654794,850.0756971,1135.605363,1576.162047,2253.839634,3151.020675,4242.365654,3678.9492,3886.478494,4744.985104,5084.346486
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,10094.75889,9797.96854,10027.85604,10382.63072,10993.36905,12079.8657,13599.90886,15276.06826,15786.17284,13979.26269,13017.31039,12817.84157,13525.61622
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,7669.273709,7170.689698,2693.106019,3382.900812,4732.803709,5694.419249,6649.413534,8250.244684,10054.11177,9277.425945,11227.8385,13439.94146,14436.60009
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,621.4248263,692.3016309,779.8296261,924.4640098,1181.968445,1625.407769,2126.618661,3080.970959,3919.975474,2915.583906,3124.784018,3417.171836,3343.437635
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,20619.56585,20671.54574,20433.65411,20834.93971,22566.68216,23302.83199,24015.42061,25921.53823,27549.88942,24640.42124,24289.14152,25353.78754,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,21666.95168,19496.63871,20062.22114,23445.18676,30449.61965,33995.85167,36100.55852,40976.45219,49650.41754,42702.19828,51801.04895,62133.61078,67511.82496
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,24517.26515,24489.73776,26351.3815,32102.92638,36693.39958,38242.05007,40430.99361,46586.6486,51386.37841,47654.19387,46593.38922,51130.96905,48348.22596
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,655.0974326,703.6712504,763.1012122,883.614009,1045.026415,1578.36733,2473.085776,3851.437869,5574.603802,4950.294791,5842.805784,7189.691229,7393.771877
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,21241.16539,21497.30816,22505.40479,22008.4337,21995.51992,23405.87955,23721.15628,24306.14242,23657.36531,22043.01257,21920.51659,21514.89865,22112.60835
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,13590.88251,12917.73906,13279.39897,14542.0028,16275.61329,18418.07267,19669.31955,21167.61871,23043.02532,19166.70824,20386.01756,22238.71195,23063.13229
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,406.5317405,403.5945462,401.7081533,434.0465632,462.2748798,485.8528881,495.8537802,543.0822631,618.0758836,683.6144223,760.3319352,838.5478017,858.9333626
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,11560.64009,11498.00876,11671.62101,12014.94155,12851.76004,14201.88093,15646.81501,16461.82927,16569.60496,16526.25455,15901.43294,15530.89429,15317.139
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,1273.049124,1244.441997,1479.465321,1819.479028,2378.374894,3126.367778,3848.586203,4735.956889,6376.173115,5176.044701,5818.854859,6305.773662,6721.834908
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,23151.95374,23078.41806,25006.79135,30702.51349,35547.53586,36927.99908,38936.33091,44449.68906,48561.3564,44999.20158,44360.90169,47801.5969,44818.04505
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,3363.160704,3419.130825,3557.091098,3679.792815,3831.60983,3933.234373,4187.23289,4324.831017,4470.220796,4258.842876,4344.136669,4517.123997,4674.293377
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,339.4730257,348.3345495,378.6587084,464.046143,511.2929789,532.6109982,557.2294112,632.9938772,739.226102,712.5300628,690.0022811,745.4226606,750.5810826
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,56284.16865,58883.95943,62583.1002,66111.72523,70359.31911,75882.03386,83912.6978,90849.58698,93605.74817,88463.31282,88207.32756,85973.15842,85458.45551
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,778.391266,820.2028589,897.4453332,1009.006232,1107.920596,1257.549353,1346.085775,1755.161709,1810.576177,1786.810672,2201.293078,2485.787052,2452.151588
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,1006.996355,958.2334134,913.5758534,917.3679037,978.3347576,1046.432708,1233.592974,1389.63175,1736.924014,1776.85719,1981.160105,2376.262711,2640.466702
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,1451.664002,1512.992985,1746.486383,2192.647078,2619.753258,2844.391988,3269.548528,4020.672302,4873.206648,4498.722971,4392.792625,4779.999301,4415.923592
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,3333.169207,3114.638493,3044.127021,4149.017397,4879.472573,5327.901027,5322.206808,5666.642513,5561.891347,5115.109116,6244.006549,7504.851222,6935.595271
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,3738.719412,3136.496733,2810.23079,3044.255027,3597.978836,4733.183546,5809.117874,7241.07895,8700.613339,8462.389117,11124.07688,13042.1977,11922.70468
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,18154.83493,16616.79805,17016.94349,18758.98089,22131.94606,26337.95767,31157.03487,32707.66806,37799.28247,27727.06682,31453.00594,41786.58889,41808.75678
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,1634.424653,1783.454845,2077.063986,2697.15736,3331.090943,3785.574474,4370.639076,5783.399218,7115.911824,6738.100352,6580.813875,7588.808942,7198.518461
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,226.8016078,235.5079325,260.808434,332.4237687,371.3951961,406.9988374,422.479938,474.7109451,569.0142638,551.8432409,574.4580893,665.8074467,673.0267834
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,128.6355365,126.2170813,115.2798795,106.0169747,119.460135,140.8151399,154.9245328,159.2654739,182.6877961,190.3942088,214.230985,240.6144771,244.196482
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,299.5622376,319.6924597,337.8042535,361.0703476,407.0849062,472.4488559,537.8424797,629.2828776,742.9429233,735.4075239,782.6927899,879.1512441,947.5594381
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,583.0948592,589.2039138,648.399602,791.1064565,892.8987619,915.0912134,965.3686883,1070.954675,1191.709554,1164.717254,1147.242347,1258.924651,1222.192142
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,24031.9512,23573.75007,23995.01633,28026.00601,31830.01187,36028.23249,40243.55228,44328.47538,46400.44185,40764.14135,47463.63119,52086.53352,52733.47369
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,1229.043944,1258.556939,1363.59302,1759.256354,1970.891406,2049.615693,2316.478971,3145.653941,3698.313412,3517.385582,3393.927212,3766.111473,3497.689697
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,..,..,..,..,..,..,64104.7516,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,245.4343938,245.5632703,256.8506075,290.5096513,318.483789,332.9466131,357.0830033,404.1131819,463.8276186,454.3693169,446.8002046,484.5832181,469.6842871
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,166.0080155,197.3022751,220.7953519,292.5815828,454.6552834,660.1815568,712.0468098,801.4016004,929.2796449,803.9143523,895.8779959,988.4431598,972.6793451
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,43299.40114,41609.01948,44158.04026,48227.66551,55844.11669,57209.24916,62260.22555,73568.23483,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,5229.177098,4709.9234,4566.523326,4948.74818,6323.75764,7728.611897,9500.835162,10513.54071,10791.02019,10217.31403,12785.05187,14582.17052,15253.33083
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,954.5522433,1047.481895,1141.763506,1280.597181,1498.173796,1740.093186,2082.183363,2673.294191,3441.221355,3800.474542,4514.94052,5574.187093,6264.643878
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,2472.197776,2395.856522,2355.725753,2246.257648,2740.249866,3386.025478,3709.076914,4674.21171,5433.706412,5148.411344,6250.6545,7227.77083,7885.061292
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,368.6349428,391.9573097,428.7898239,538.6977112,609.6406852,614.8613146,640.743014,712.1200701,786.179548,768.7337502,759.263223,818.8613857,778.1057899
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",ZAR,397.264871,150.4213805,171.2340121,169.9085913,189.5887135,213.310459,246.8028136,273.4864797,310.7310244,286.0481803,311.247896,350.2706542,390.7066035
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,1035.584462,877.626394,927.2695886,1049.317595,1362.198833,1737.611546,2144.834943,2259.269413,3094.10972,2428.260233,2953.185008,3453.221229,3191.164299
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,4062.322308,4104.184083,4145.586093,4245.677021,4441.41216,4700.014926,5228.025413,6024.078487,6736.167819,6546.565554,7985.951035,8963.680052,9733.396931
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,648.8107874,663.6413395,718.4531093,875.0860742,929.8933676,942.2163084,962.918425,1078.541541,1257.675707,1233.30488,1236.085144,1231.867849,1281.382775
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,4919.628069,5245.421419,6053.716037,7805.881418,9365.742468,10224.24059,11359.52579,13544.18861,15887.4192,14142.15076,13505.76562,14539.18518,13235.97909
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,2749.463492,2841.176483,3003.288468,3201.250272,3398.620012,3786.875329,4677.709014,5193.484286,5385.740727,5494.925311,5688.666732,6092.613902,6448.155635
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,14307.35353,14723.21047,15988.27504,20110.12017,23578.42935,24738.00939,26455.13237,30915.48639,34950.3513,31673.45771,30438.90019,31836.61951,28868.27382
GDP per capita (current US$),NY.GDP.PCAP.CD,Czech Republic,CZE,5994.528277,6594.717465,8011.898074,9741.058384,11667.63212,13317.72983,15159.14115,18333.9459,22649.37934,19698.49209,19763.9638,21656.39764,19670.40261
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,30743.55917,30751.64946,33228.69291,40458.77064,46487.51491,48816.83586,52041.00297,58501.13832,64181.99467,57895.50122,57647.66876,61304.0612,57636.12531
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,762.8838243,779.7667866,792.9638513,822.0970501,867.68359,910.3645074,974.5642374,1060.81494,1234.013356,1462.018889,1358.4605,1472.014205,1586.780133
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,4819.899954,4925.629692,4837.631934,4997.16258,5329.135796,5250.352561,5627.072822,6058.180506,6615.156232,7027.098935,6926.847597,7121.908609,7181.625372
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,2802.488989,2862.428873,3008.326804,2371.608419,2434.794617,3619.030377,3817.977914,4596.400803,4931.62641,4902.780603,5358.967944,5786.905837,5951.868497
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,1451.260807,1903.741868,2183.967465,2440.469164,2708.558293,3021.942767,3350.784142,3590.711513,4274.940821,4255.555563,4657.301737,5223.377575,5682.638917
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,1461.018217,1402.759847,1238.92651,1147.770318,1071.323345,1196.733304,1409.177872,1681.314481,2061.612772,2349.286865,2668.035988,2816.666943,3068.193883
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,2259.888269,2363.271031,2435.472748,2549.886636,2666.339695,2874.257256,3108.592529,3358.421252,3569.335393,3431.280068,3547.070983,3821.33859,3921.720395
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,1970.2513,2661.421454,3182.767857,4234.601985,7276.075528,13129.59711,12516.27272,15310.18624,22494.19718,13205.88242,15869.65271,20922.74977,21306.96023
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,199.8131942,205.8460354,192.5076426,221.5268123,272.8328318,262.0742454,281.3750173,299.1114524,306.6651439,404.1963089,451.426693,544.4624311,632.0155805
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,4069.853821,4490.65903,5298.623213,7165.689909,8849.319109,10336.38955,12591.95899,16580.99704,18087.67866,14718.33959,14632.08221,17177.4803,17132.22729
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,124.0509504,120.3531153,111.5311692,119.0586588,135.9763619,161.8769539,194.0779937,243.6288455,325.7949007,380.264841,341.8589562,355.5889915,469.7923039
GDP per capita (current US$),NY.GDP.PCAP.CD,Faeroe Islands,FRO,22850.44296,24566.06384,26731.13714,31098.09,35008.16852,35808.82986,40617.30498,46878.11546,49625.47867,46429.92063,47381.52276,50910.43405,48695.17118
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,2076.013308,2038.899241,2259.055796,2835.980917,3332.91446,3658.689598,3750.071094,4079.271062,4178.299843,3369.840846,3651.942426,4204.22164,4404.051768
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,24253.25042,24913.24452,26834.02625,32816.16088,37636.11173,38969.17163,41120.67651,48288.5491,53401.31487,47107.15571,46205.16601,50787.56498,47415.55987
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,22465.64184,22527.31775,24275.2426,29691.18158,33874.74255,34879.72633,36544.50853,41600.58397,45413.06571,41631.13141,40705.76623,43807.4759,40850.35237
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,14530.22602,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,4115.036931,3981.858748,4119.154574,4929.322519,5755.959403,6865.32294,7206.968276,8632.757265,10523.27129,8061.569434,9388.232834,11304.69948,10960.72366
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,637.1042712,542.505724,442.186133,360.677219,414.9812831,433.2910777,440.3135462,519.9539994,608.6478101,549.5403068,562.2127351,516.983903,504.9104909
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,691.9977101,733.9704142,779.3845935,922.0297416,1186.873047,1469.92732,1761.1201,2318.127263,2918.710815,2440.961318,2613.756925,3219.605871,3528.731511
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,23685.35075,23654.28277,25170.82421,30318.51641,34120.19126,34650.77818,36401.42251,41762.90891,45632.83678,41671.3027,41725.85007,45867.76648,43931.69171
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,264.6932592,275.4703877,311.6101083,375.8961731,426.1616742,501.7357169,929.7266286,1099.022313,1234.0799,1095.503232,1323.099141,1587.190873,1641.825922
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,11960.66447,12418.67912,13903.69055,18292.00986,21676.43092,22327.00809,24557.87761,28548.30445,31700.49412,29485.50983,26863.01161,25962.36894,22494.37819
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,19004.00345,19275.43281,20652.84127,25129.07655,28903.93583,29903.28404,30620.21553,37516.75092,30883.03497,22507.88872,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,5117.539472,5109.958625,5292.232286,5773.299049,5836.120109,6754.381175,6764.722867,7322.526171,7946.638501,7393.345137,7366.576336,7409.5224,7584.66381
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1650.365959,1561.597243,1692.97464,1743.176836,1860.989139,2064.035976,2241.004062,2472.388079,2774.323123,2617.115328,2805.947998,3166.586117,3278.629128
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,340.414229,316.3823077,323.6278426,371.3209593,387.3679616,303.7609661,296.1745763,407.2065722,433.0747552,430.1999535,430.0564739,447.7909893,487.3457142
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,281.4036603,291.9505319,303.0118619,339.8607487,370.9340773,401.147289,395.9779939,455.4358578,553.4565058,517.1470466,518.5983608,659.48378,559.224752
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,960.1867987,936.91622,972.2165338,999.1816472,1058.958515,1110.957717,1961.055623,2334.021042,2569.988506,2698.058991,2998.941274,3408.731903,3759.383547
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,462.4805442,413.7384592,393.0160358,329.7819844,387.9428024,465.3099364,505.5848205,615.815373,674.7495395,668.2912905,662.2793812,740.9473633,766.8721739
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,1138.144898,1187.593242,1196.562358,1228.481832,1298.939783,1405.777867,1547.266659,1720.765887,1899.549194,1975.794666,2110.822021,2323.758502,2395.072116
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.63659,28224.09396,30593.95247,31515.52787,30697.53839,32550.13787,35142.48793,36707.69534
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,4613.705812,5254.772407,6631.448498,8365.464605,10206.32509,11092.4308,11342.89055,13781.14079,15598.32289,12906.7504,12958.2707,13983.49764,12784.29561
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,31819.70622,28589.74345,31945.12952,39114.24315,47032.53387,56611.30377,56293.79023,68835.30643,55446.76303,40263.28263,41695.89459,46042.37062,44377.3739
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,452.4135847,460.826361,480.6216076,557.8973659,640.601235,729.0010015,816.7337762,1050.024801,1022.577592,1124.519446,1387.880084,1471.658439,1449.664875
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,780.092079,748.1847461,900.1308039,1065.656546,1150.349294,1263.481446,1590.177906,1860.622626,2167.85765,2262.720786,3125.219934,3647.626622,3700.523538
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,1538.138491,1727.790143,1719.742217,1976.146862,2354.615993,2738.293647,3419.407445,4287.318631,4908.107425,4942.83995,5690.894511,7668.703275,7326.124728
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,..,..,..,..,1391.609582,1848.968201,2350.194289,3125.580256,4512.985018,3725.675441,4487.366289,5839.313082,6650.229057
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,26100.66682,28051.83547,32354.30565,40904.59483,47425.63632,50569.07776,53944.02231,61218.61871,60968.83763,51496.63335,47903.68133,51948.34654,48391.31497
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,20358.66729,20804.49555,24229.51035,28678.84529,34634.052,36980.11308,41232.92064,49593.07503,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,20901.76585,20126.84233,18246.01429,18755.27474,19682.91567,20378.06191,21581.71804,24606.21834,29268.73156,27583.19817,30551.12468,33275.15681,32514.36735
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20059.21077,20409.00354,22205.84193,27399.10512,31188.62272,31973.93474,33426.16606,37716.44913,40659.67042,36995.10735,35877.87149,38364.94175,34854.39756
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,3479.056152,3494.26991,3716.271243,3592.888342,3862.063372,4251.496664,4495.843537,4805.878717,5130.227409,4521.923804,4917.023202,5346.219339,5463.762007
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,37299.64413,32716.41867,31235.58818,33690.93773,36441.50449,35781.17005,34075.97895,34033.70125,37865.61803,39322.60473,42909.23415,46203.70952,46679.26543
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1763.169472,1824.886121,1901.580361,1973.86206,2156.439836,2326.495159,2719.822427,3022.542887,3797.592624,4026.76635,4370.721045,4665.954276,4896.688447
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1229.000958,1490.926751,1658.031146,2068.123657,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.27705,9070.649972,11357.94549,12120.30534
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,408.9818683,407.5540066,402.1703155,444.2336311,467.3787525,530.0821579,711.7211637,857.9256887,938.5717623,942.7431465,991.8505451,1012.879773,1184.923256
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,799.8566112,734.9492461,827.3020845,1014.135333,1128.951514,1149.688033,1110.482703,1277.178794,1371.912089,1264.108774,1465.559032,1645.872214,1641.195669
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,11947.57725,11255.94789,12788.58018,14219.19359,15921.9392,18657.52186,20917.02989,23101.51118,20474.88747,18338.70637,22151.20912,24155.8293,24453.97135
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2190.497596,2371.662079,2788.479464,3254.860674,3209.694109,3283.211938,3738.781369,3600.887
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,19548.3793,17532.85837,18675.21367,22841.60172,27438.16863,35694.38171,42502.22152,45157.12334,54478.55067,36756.80798,37724.27379,47553.66926,50896.49814
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,279.620275,308.4090314,321.726538,380.5073624,433.2351189,476.5518917,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,324.0196947,326.0306989,319.5325358,362.6677396,418.1732543,476.1624057,591.3647744,710.9803373,900.4995548,947.955524,1147.095388,1300.979602,1445.86945
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,4169.732279,4466.045269,4987.188818,5631.261915,6746.063847,7634.193539,9746.23509,14064.19907,16383.01708,12212.49563,11379.23564,13749.22334,14031.79587
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,5334.880244,5253.097584,5436.587507,5425.66907,5424.217944,5339.42388,5372.475056,6015.802129,7015.605178,8403.109316,8763.795964,9132.434202,9729.282193
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,415.5001187,377.4535887,348.3198669,510.4162979,645.4959592,710.5178168,736.3911944,816.8495857,826.8315402,859.8570173,1087.950195,1241.228997,1158.794394
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,182.9427731,171.7371969,174.5547566,130.9126653,146.6413297,165.7601803,178.4531481,209.8115997,231.4432108,302.2760595,326.604433,378.8140624,414.1851554
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,7170.519228,6284.159053,3711.602774,4682.625724,5807.646288,8158.984214,9304.308502,11219.43296,14231.60089,10151.64587,11933.77926,5517.779569,13035.1922
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,74631.65055,74021.93978,79088.62729,89553.90607,99926.93656,104995.9855,113830.0286,129870.1857,142254.6916,125107.6711,140101.9673,157092.9694,149160.7581
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,..,..,..,6706.834687,7863.527827,9240.297059,12298.20555,14961.72397,11837.11668,11976.90114,14360.42479,14333.24742
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,48826.54579,47558.37221,52190.06556,64422.27899,74674.13317,79595.53408,88400.20327,102523.3949,112477.0611,100735.3519,102863.0957,113731.6515,106022.7991
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,14127.56667,14869.77842,15777.51806,17584.69935,22369.80866,25189.77937,30368.68719,36620.44462,40867.50523,40876.60061,53045.87901,67012.89381,77079.1733
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,1875.127151,1835.013622,1980.753134,2431.838642,2787.773056,3063.596462,3351.304879,4063.744425,4821.542494,4566.343921,4561.178364,5079.959208,4709.516545
